"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","QGDP","VOLIDX","IDX","Q","2002-Q2",82.5,
"G-7","QGDP","VOLIDX","IDX","Q","2002-Q3",82.8,
"G-7","QGDP","VOLIDX","IDX","Q","2002-Q4",83,
"G-7","QGDP","VOLIDX","IDX","Q","2003-Q1",83.1,
"G-7","QGDP","VOLIDX","IDX","Q","2003-Q2",83.6,
"G-7","QGDP","VOLIDX","IDX","Q","2003-Q3",84.5,
"G-7","QGDP","VOLIDX","IDX","Q","2003-Q4",85.3,
"G-7","QGDP","VOLIDX","IDX","Q","2004-Q1",85.8,
"G-7","QGDP","VOLIDX","IDX","Q","2004-Q2",86.3,
"G-7","QGDP","VOLIDX","IDX","Q","2004-Q3",86.8,
"G-7","QGDP","VOLIDX","IDX","Q","2004-Q4",87.3,
"G-7","QGDP","VOLIDX","IDX","Q","2005-Q1",87.9,
"G-7","QGDP","VOLIDX","IDX","Q","2005-Q2",88.4,
"G-7","QGDP","VOLIDX","IDX","Q","2005-Q3",89.2,
"G-7","QGDP","VOLIDX","IDX","Q","2005-Q4",89.7,
"G-7","QGDP","VOLIDX","IDX","Q","2006-Q1",90.5,
"G-7","QGDP","VOLIDX","IDX","Q","2006-Q2",90.9,
"G-7","QGDP","VOLIDX","IDX","Q","2006-Q3",91.1,
"G-7","QGDP","VOLIDX","IDX","Q","2006-Q4",92,
"G-7","QGDP","VOLIDX","IDX","Q","2007-Q1",92.3,
"G-7","QGDP","VOLIDX","IDX","Q","2007-Q2",92.8,
"G-7","QGDP","VOLIDX","IDX","Q","2007-Q3",93.1,
"G-7","QGDP","VOLIDX","IDX","Q","2007-Q4",93.5,
"G-7","QGDP","VOLIDX","IDX","Q","2008-Q1",93.5,
"G-7","QGDP","VOLIDX","IDX","Q","2008-Q2",93.5,
"G-7","QGDP","VOLIDX","IDX","Q","2008-Q3",92.9,
"G-7","QGDP","VOLIDX","IDX","Q","2008-Q4",91,
"G-7","QGDP","VOLIDX","IDX","Q","2009-Q1",88.9,
"G-7","QGDP","VOLIDX","IDX","Q","2009-Q2",89,
"G-7","QGDP","VOLIDX","IDX","Q","2009-Q3",89.3,
"G-7","QGDP","VOLIDX","IDX","Q","2009-Q4",90.1,
"G-7","QGDP","VOLIDX","IDX","Q","2010-Q1",90.7,
"G-7","QGDP","VOLIDX","IDX","Q","2010-Q2",91.6,
"G-7","QGDP","VOLIDX","IDX","Q","2010-Q3",92.4,
"G-7","QGDP","VOLIDX","IDX","Q","2010-Q4",92.7,
"G-7","QGDP","VOLIDX","IDX","Q","2011-Q1",92.8,
"G-7","QGDP","VOLIDX","IDX","Q","2011-Q2",93,
"G-7","QGDP","VOLIDX","IDX","Q","2011-Q3",93.5,
"G-7","QGDP","VOLIDX","IDX","Q","2011-Q4",94,
"G-7","QGDP","VOLIDX","IDX","Q","2012-Q1",94.5,
"G-7","QGDP","VOLIDX","IDX","Q","2012-Q2",94.6,
"G-7","QGDP","VOLIDX","IDX","Q","2012-Q3",94.7,
"G-7","QGDP","VOLIDX","IDX","Q","2012-Q4",94.6,
"G-7","QGDP","VOLIDX","IDX","Q","2013-Q1",95.2,
"G-7","QGDP","VOLIDX","IDX","Q","2013-Q2",95.6,
"G-7","QGDP","VOLIDX","IDX","Q","2013-Q3",96.3,
"G-7","QGDP","VOLIDX","IDX","Q","2013-Q4",96.8,
"G-7","QGDP","VOLIDX","IDX","Q","2014-Q1",97,
"G-7","QGDP","VOLIDX","IDX","Q","2014-Q2",97.4,
"G-7","QGDP","VOLIDX","IDX","Q","2014-Q3",98.2,
"G-7","QGDP","VOLIDX","IDX","Q","2014-Q4",98.7,
"G-7","QGDP","VOLIDX","IDX","Q","2015-Q1",99.4,
"G-7","QGDP","VOLIDX","IDX","Q","2015-Q2",99.9,
"G-7","QGDP","VOLIDX","IDX","Q","2015-Q3",100.2,
"G-7","QGDP","VOLIDX","IDX","Q","2015-Q4",100.4,
"G-7","QGDP","VOLIDX","IDX","Q","2016-Q1",101,
"G-7","QGDP","VOLIDX","IDX","Q","2016-Q2",101.2,
"G-7","QGDP","VOLIDX","IDX","Q","2016-Q3",101.6,
"G-7","QGDP","VOLIDX","IDX","Q","2016-Q4",102.2,
"G-7","QGDP","VOLIDX","IDX","Q","2017-Q1",102.9,
"G-7","QGDP","VOLIDX","IDX","Q","2017-Q2",103.4,
"G-7","QGDP","VOLIDX","IDX","Q","2017-Q3",104.1,
"G-7","QGDP","VOLIDX","IDX","Q","2017-Q4",104.9,
"G-7","QGDP","VOLIDX","IDX","Q","2018-Q1",105.4,
"G-7","QGDP","VOLIDX","IDX","Q","2018-Q2",105.9,
"G-7","QGDP","VOLIDX","IDX","Q","2018-Q3",106.1,
"G-7","QGDP","VOLIDX","IDX","Q","2018-Q4",106.5,
"G-7","QGDP","VOLIDX","IDX","Q","2019-Q1",107.1,
"G-7","QGDP","VOLIDX","IDX","Q","2019-Q2",107.4,
"G-7","QGDP","VOLIDX","IDX","Q","2019-Q3",107.9,
"G-7","QGDP","VOLIDX","IDX","Q","2019-Q4",107.9,
"G-7","QGDP","VOLIDX","IDX","Q","2020-Q1",105.7,
"G-7","QGDP","VOLIDX","IDX","Q","2020-Q2",94.7,
"G-7","QGDP","VOLIDX","IDX","Q","2020-Q3",103.4,
"G-7","QGDP","VOLIDX","IDX","Q","2020-Q4",104.3,
"G-20","QGDP","VOLIDX","IDX","Q","2000-Q1",59,
"G-20","QGDP","VOLIDX","IDX","Q","2000-Q2",59.7,
"G-20","QGDP","VOLIDX","IDX","Q","2000-Q3",60.2,
"G-20","QGDP","VOLIDX","IDX","Q","2000-Q4",60.7,
"G-20","QGDP","VOLIDX","IDX","Q","2001-Q1",61,
"G-20","QGDP","VOLIDX","IDX","Q","2001-Q2",61.2,
"G-20","QGDP","VOLIDX","IDX","Q","2001-Q3",61.3,
"G-20","QGDP","VOLIDX","IDX","Q","2001-Q4",61.6,
"G-20","QGDP","VOLIDX","IDX","Q","2002-Q1",62.1,
"G-20","QGDP","VOLIDX","IDX","Q","2002-Q2",62.7,
"G-20","QGDP","VOLIDX","IDX","Q","2002-Q3",63.2,
"G-20","QGDP","VOLIDX","IDX","Q","2002-Q4",63.6,
"G-20","QGDP","VOLIDX","IDX","Q","2003-Q1",64,
"G-20","QGDP","VOLIDX","IDX","Q","2003-Q2",64.5,
"G-20","QGDP","VOLIDX","IDX","Q","2003-Q3",65.4,
"G-20","QGDP","VOLIDX","IDX","Q","2003-Q4",66.3,
"G-20","QGDP","VOLIDX","IDX","Q","2004-Q1",67,
"G-20","QGDP","VOLIDX","IDX","Q","2004-Q2",67.7,
"G-20","QGDP","VOLIDX","IDX","Q","2004-Q3",68.4,
"G-20","QGDP","VOLIDX","IDX","Q","2004-Q4",69.1,
"G-20","QGDP","VOLIDX","IDX","Q","2005-Q1",69.9,
"G-20","QGDP","VOLIDX","IDX","Q","2005-Q2",70.7,
"G-20","QGDP","VOLIDX","IDX","Q","2005-Q3",71.5,
"G-20","QGDP","VOLIDX","IDX","Q","2005-Q4",72.4,
"G-20","QGDP","VOLIDX","IDX","Q","2006-Q1",73.5,
"G-20","QGDP","VOLIDX","IDX","Q","2006-Q2",74.3,
"G-20","QGDP","VOLIDX","IDX","Q","2006-Q3",75.1,
"G-20","QGDP","VOLIDX","IDX","Q","2006-Q4",76.1,
"G-20","QGDP","VOLIDX","IDX","Q","2007-Q1",77.2,
"G-20","QGDP","VOLIDX","IDX","Q","2007-Q2",78.2,
"G-20","QGDP","VOLIDX","IDX","Q","2007-Q3",79,
"G-20","QGDP","VOLIDX","IDX","Q","2007-Q4",80.1,
"G-20","QGDP","VOLIDX","IDX","Q","2008-Q1",80.6,
"G-20","QGDP","VOLIDX","IDX","Q","2008-Q2",81,
"G-20","QGDP","VOLIDX","IDX","Q","2008-Q3",81,
"G-20","QGDP","VOLIDX","IDX","Q","2008-Q4",79.9,
"G-20","QGDP","VOLIDX","IDX","Q","2009-Q1",78.7,
"G-20","QGDP","VOLIDX","IDX","Q","2009-Q2",79.5,
"G-20","QGDP","VOLIDX","IDX","Q","2009-Q3",80.5,
"G-20","QGDP","VOLIDX","IDX","Q","2009-Q4",81.6,
"G-20","QGDP","VOLIDX","IDX","Q","2010-Q1",82.6,
"G-20","QGDP","VOLIDX","IDX","Q","2010-Q2",83.8,
"G-20","QGDP","VOLIDX","IDX","Q","2010-Q3",84.8,
"G-20","QGDP","VOLIDX","IDX","Q","2010-Q4",85.8,
"G-20","QGDP","VOLIDX","IDX","Q","2011-Q1",86.6,
"G-20","QGDP","VOLIDX","IDX","Q","2011-Q2",87.3,
"G-20","QGDP","VOLIDX","IDX","Q","2011-Q3",88,
"G-20","QGDP","VOLIDX","IDX","Q","2011-Q4",88.8,
"G-20","QGDP","VOLIDX","IDX","Q","2012-Q1",89.5,
"G-20","QGDP","VOLIDX","IDX","Q","2012-Q2",90,
"G-20","QGDP","VOLIDX","IDX","Q","2012-Q3",90.7,
"G-20","QGDP","VOLIDX","IDX","Q","2012-Q4",91.2,
"G-20","QGDP","VOLIDX","IDX","Q","2013-Q1",92,
"G-20","QGDP","VOLIDX","IDX","Q","2013-Q2",92.9,
"G-20","QGDP","VOLIDX","IDX","Q","2013-Q3",93.8,
"G-20","QGDP","VOLIDX","IDX","Q","2013-Q4",94.6,
"G-20","QGDP","VOLIDX","IDX","Q","2014-Q1",95.3,
"G-20","QGDP","VOLIDX","IDX","Q","2014-Q2",96.1,
"G-20","QGDP","VOLIDX","IDX","Q","2014-Q3",97,
"G-20","QGDP","VOLIDX","IDX","Q","2014-Q4",97.9,
"G-20","QGDP","VOLIDX","IDX","Q","2015-Q1",98.8,
"G-20","QGDP","VOLIDX","IDX","Q","2015-Q2",99.6,
"G-20","QGDP","VOLIDX","IDX","Q","2015-Q3",100.4,
"G-20","QGDP","VOLIDX","IDX","Q","2015-Q4",101.1,
"G-20","QGDP","VOLIDX","IDX","Q","2016-Q1",102,
"G-20","QGDP","VOLIDX","IDX","Q","2016-Q2",102.7,
"G-20","QGDP","VOLIDX","IDX","Q","2016-Q3",103.5,
"G-20","QGDP","VOLIDX","IDX","Q","2016-Q4",104.6,
"G-20","QGDP","VOLIDX","IDX","Q","2017-Q1",105.5,
"G-20","QGDP","VOLIDX","IDX","Q","2017-Q2",106.5,
"G-20","QGDP","VOLIDX","IDX","Q","2017-Q3",107.6,
"G-20","QGDP","VOLIDX","IDX","Q","2017-Q4",108.8,
"G-20","QGDP","VOLIDX","IDX","Q","2018-Q1",109.8,
"G-20","QGDP","VOLIDX","IDX","Q","2018-Q2",110.6,
"G-20","QGDP","VOLIDX","IDX","Q","2018-Q3",111.3,
"G-20","QGDP","VOLIDX","IDX","Q","2018-Q4",112,
"G-20","QGDP","VOLIDX","IDX","Q","2019-Q1",113,
"G-20","QGDP","VOLIDX","IDX","Q","2019-Q2",113.9,
"G-20","QGDP","VOLIDX","IDX","Q","2019-Q3",114.4,
"G-20","QGDP","VOLIDX","IDX","Q","2019-Q4",114.9,
"G-20","QGDP","VOLIDX","IDX","Q","2020-Q1",111.2,
"G-20","QGDP","VOLIDX","IDX","Q","2020-Q2",103.8,
"G-20","QGDP","VOLIDX","IDX","Q","2020-Q3",111.8,
"EA19","QGDP","VOLIDX","IDX","Q","2000-Q1",84.6,
"EA19","QGDP","VOLIDX","IDX","Q","2000-Q2",85.4,
"EA19","QGDP","VOLIDX","IDX","Q","2000-Q3",85.9,
"EA19","QGDP","VOLIDX","IDX","Q","2000-Q4",86.4,
"EA19","QGDP","VOLIDX","IDX","Q","2001-Q1",87.3,
"EA19","QGDP","VOLIDX","IDX","Q","2001-Q2",87.4,
"EA19","QGDP","VOLIDX","IDX","Q","2001-Q3",87.5,
"EA19","QGDP","VOLIDX","IDX","Q","2001-Q4",87.6,
"EA19","QGDP","VOLIDX","IDX","Q","2002-Q1",87.7,
"EA19","QGDP","VOLIDX","IDX","Q","2002-Q2",88.1,
"EA19","QGDP","VOLIDX","IDX","Q","2002-Q3",88.5,
"EA19","QGDP","VOLIDX","IDX","Q","2002-Q4",88.7,
"EA19","QGDP","VOLIDX","IDX","Q","2003-Q1",88.4,
"EA19","QGDP","VOLIDX","IDX","Q","2003-Q2",88.4,
"EA19","QGDP","VOLIDX","IDX","Q","2003-Q3",89,
"EA19","QGDP","VOLIDX","IDX","Q","2003-Q4",89.6,
"EA19","QGDP","VOLIDX","IDX","Q","2004-Q1",90,
"EA19","QGDP","VOLIDX","IDX","Q","2004-Q2",90.6,
"EA19","QGDP","VOLIDX","IDX","Q","2004-Q3",90.8,
"EA19","QGDP","VOLIDX","IDX","Q","2004-Q4",91.2,
"EA19","QGDP","VOLIDX","IDX","Q","2005-Q1",91.4,
"EA19","QGDP","VOLIDX","IDX","Q","2005-Q2",91.9,
"EA19","QGDP","VOLIDX","IDX","Q","2005-Q3",92.6,
"EA19","QGDP","VOLIDX","IDX","Q","2005-Q4",93.2,
"EA19","QGDP","VOLIDX","IDX","Q","2006-Q1",94,
"EA19","QGDP","VOLIDX","IDX","Q","2006-Q2",95,
"EA19","QGDP","VOLIDX","IDX","Q","2006-Q3",95.6,
"EA19","QGDP","VOLIDX","IDX","Q","2006-Q4",96.7,
"EA19","QGDP","VOLIDX","IDX","Q","2007-Q1",97.3,
"EA19","QGDP","VOLIDX","IDX","Q","2007-Q2",98,
"EA19","QGDP","VOLIDX","IDX","Q","2007-Q3",98.4,
"EA19","QGDP","VOLIDX","IDX","Q","2007-Q4",99,
"EA19","QGDP","VOLIDX","IDX","Q","2008-Q1",99.4,
"EA19","QGDP","VOLIDX","IDX","Q","2008-Q2",99.1,
"EA19","QGDP","VOLIDX","IDX","Q","2008-Q3",98.6,
"EA19","QGDP","VOLIDX","IDX","Q","2008-Q4",96.8,
"EA19","QGDP","VOLIDX","IDX","Q","2009-Q1",93.8,
"EA19","QGDP","VOLIDX","IDX","Q","2009-Q2",93.8,
"EA19","QGDP","VOLIDX","IDX","Q","2009-Q3",94.1,
"EA19","QGDP","VOLIDX","IDX","Q","2009-Q4",94.6,
"EA19","QGDP","VOLIDX","IDX","Q","2010-Q1",95,
"EA19","QGDP","VOLIDX","IDX","Q","2010-Q2",95.9,
"EA19","QGDP","VOLIDX","IDX","Q","2010-Q3",96.3,
"EA19","QGDP","VOLIDX","IDX","Q","2010-Q4",96.9,
"EA19","QGDP","VOLIDX","IDX","Q","2011-Q1",97.7,
"EA19","QGDP","VOLIDX","IDX","Q","2011-Q2",97.7,
"EA19","QGDP","VOLIDX","IDX","Q","2011-Q3",97.8,
"EA19","QGDP","VOLIDX","IDX","Q","2011-Q4",97.5,
"EA19","QGDP","VOLIDX","IDX","Q","2012-Q1",97.2,
"EA19","QGDP","VOLIDX","IDX","Q","2012-Q2",97,
"EA19","QGDP","VOLIDX","IDX","Q","2012-Q3",96.9,
"EA19","QGDP","VOLIDX","IDX","Q","2012-Q4",96.5,
"EA19","QGDP","VOLIDX","IDX","Q","2013-Q1",96.1,
"EA19","QGDP","VOLIDX","IDX","Q","2013-Q2",96.6,
"EA19","QGDP","VOLIDX","IDX","Q","2013-Q3",96.9,
"EA19","QGDP","VOLIDX","IDX","Q","2013-Q4",97.2,
"EA19","QGDP","VOLIDX","IDX","Q","2014-Q1",97.6,
"EA19","QGDP","VOLIDX","IDX","Q","2014-Q2",97.8,
"EA19","QGDP","VOLIDX","IDX","Q","2014-Q3",98.2,
"EA19","QGDP","VOLIDX","IDX","Q","2014-Q4",98.6,
"EA19","QGDP","VOLIDX","IDX","Q","2015-Q1",99.3,
"EA19","QGDP","VOLIDX","IDX","Q","2015-Q2",99.7,
"EA19","QGDP","VOLIDX","IDX","Q","2015-Q3",100.1,
"EA19","QGDP","VOLIDX","IDX","Q","2015-Q4",100.6,
"EA19","QGDP","VOLIDX","IDX","Q","2016-Q1",101.2,
"EA19","QGDP","VOLIDX","IDX","Q","2016-Q2",101.4,
"EA19","QGDP","VOLIDX","IDX","Q","2016-Q3",101.9,
"EA19","QGDP","VOLIDX","IDX","Q","2016-Q4",102.7,
"EA19","QGDP","VOLIDX","IDX","Q","2017-Q1",103.4,
"EA19","QGDP","VOLIDX","IDX","Q","2017-Q2",104.1,
"EA19","QGDP","VOLIDX","IDX","Q","2017-Q3",104.9,
"EA19","QGDP","VOLIDX","IDX","Q","2017-Q4",105.9,
"EA19","QGDP","VOLIDX","IDX","Q","2018-Q1",106,
"EA19","QGDP","VOLIDX","IDX","Q","2018-Q2",106.5,
"EA19","QGDP","VOLIDX","IDX","Q","2018-Q3",106.6,
"EA19","QGDP","VOLIDX","IDX","Q","2018-Q4",107.1,
"EA19","QGDP","VOLIDX","IDX","Q","2019-Q1",107.6,
"EA19","QGDP","VOLIDX","IDX","Q","2019-Q2",107.9,
"EA19","QGDP","VOLIDX","IDX","Q","2019-Q3",108.1,
"EA19","QGDP","VOLIDX","IDX","Q","2019-Q4",108.2,
"EA19","QGDP","VOLIDX","IDX","Q","2020-Q1",104.1,
"EA19","QGDP","VOLIDX","IDX","Q","2020-Q2",92.1,
"EA19","QGDP","VOLIDX","IDX","Q","2020-Q3",103.5,
"EA19","QGDP","VOLIDX","IDX","Q","2020-Q4",102.9,
"BGR","QGDP","VOLIDX","IDX","Q","2000-Q1",58.4,"B"
"BGR","QGDP","VOLIDX","IDX","Q","2000-Q2",58.9,
"BGR","QGDP","VOLIDX","IDX","Q","2000-Q3",59.4,
"BGR","QGDP","VOLIDX","IDX","Q","2000-Q4",59.9,
"BGR","QGDP","VOLIDX","IDX","Q","2001-Q1",60.4,
"BGR","QGDP","VOLIDX","IDX","Q","2001-Q2",61,
"BGR","QGDP","VOLIDX","IDX","Q","2001-Q3",61.8,
"BGR","QGDP","VOLIDX","IDX","Q","2001-Q4",62.6,
"BGR","QGDP","VOLIDX","IDX","Q","2002-Q1",63.6,
"BGR","QGDP","VOLIDX","IDX","Q","2002-Q2",64.6,
"BGR","QGDP","VOLIDX","IDX","Q","2002-Q3",65.6,
"BGR","QGDP","VOLIDX","IDX","Q","2002-Q4",66.2,
"BGR","QGDP","VOLIDX","IDX","Q","2003-Q1",67.2,
"BGR","QGDP","VOLIDX","IDX","Q","2003-Q2",67.8,
"BGR","QGDP","VOLIDX","IDX","Q","2003-Q3",68.6,
"BGR","QGDP","VOLIDX","IDX","Q","2003-Q4",70,
"BGR","QGDP","VOLIDX","IDX","Q","2004-Q1",70.8,
"BGR","QGDP","VOLIDX","IDX","Q","2004-Q2",72.2,
"BGR","QGDP","VOLIDX","IDX","Q","2004-Q3",73.7,
"BGR","QGDP","VOLIDX","IDX","Q","2004-Q4",74.7,
"BGR","QGDP","VOLIDX","IDX","Q","2005-Q1",76.3,
"BGR","QGDP","VOLIDX","IDX","Q","2005-Q2",77.4,
"BGR","QGDP","VOLIDX","IDX","Q","2005-Q3",78.4,
"BGR","QGDP","VOLIDX","IDX","Q","2005-Q4",79.7,
"BGR","QGDP","VOLIDX","IDX","Q","2006-Q1",81,
"BGR","QGDP","VOLIDX","IDX","Q","2006-Q2",82.4,
"BGR","QGDP","VOLIDX","IDX","Q","2006-Q3",84.1,
"BGR","QGDP","VOLIDX","IDX","Q","2006-Q4",85.5,
"BGR","QGDP","VOLIDX","IDX","Q","2007-Q1",86.7,
"BGR","QGDP","VOLIDX","IDX","Q","2007-Q2",88.4,
"BGR","QGDP","VOLIDX","IDX","Q","2007-Q3",89.4,
"BGR","QGDP","VOLIDX","IDX","Q","2007-Q4",91.4,
"BGR","QGDP","VOLIDX","IDX","Q","2008-Q1",92.9,
"BGR","QGDP","VOLIDX","IDX","Q","2008-Q2",94,
"BGR","QGDP","VOLIDX","IDX","Q","2008-Q3",94.9,
"BGR","QGDP","VOLIDX","IDX","Q","2008-Q4",95.2,
"BGR","QGDP","VOLIDX","IDX","Q","2009-Q1",91.5,
"BGR","QGDP","VOLIDX","IDX","Q","2009-Q2",91.3,
"BGR","QGDP","VOLIDX","IDX","Q","2009-Q3",91.9,
"BGR","QGDP","VOLIDX","IDX","Q","2009-Q4",89.1,
"BGR","QGDP","VOLIDX","IDX","Q","2010-Q1",89.9,
"BGR","QGDP","VOLIDX","IDX","Q","2010-Q2",91.2,
"BGR","QGDP","VOLIDX","IDX","Q","2010-Q3",91.8,
"BGR","QGDP","VOLIDX","IDX","Q","2010-Q4",92.8,
"BGR","QGDP","VOLIDX","IDX","Q","2011-Q1",93,
"BGR","QGDP","VOLIDX","IDX","Q","2011-Q2",94,
"BGR","QGDP","VOLIDX","IDX","Q","2011-Q3",94,
"BGR","QGDP","VOLIDX","IDX","Q","2011-Q4",93.9,
"BGR","QGDP","VOLIDX","IDX","Q","2012-Q1",94.3,
"BGR","QGDP","VOLIDX","IDX","Q","2012-Q2",94,
"BGR","QGDP","VOLIDX","IDX","Q","2012-Q3",93.8,
"BGR","QGDP","VOLIDX","IDX","Q","2012-Q4",93.7,
"BGR","QGDP","VOLIDX","IDX","Q","2013-Q1",93.7,
"BGR","QGDP","VOLIDX","IDX","Q","2013-Q2",93.7,
"BGR","QGDP","VOLIDX","IDX","Q","2013-Q3",94.3,
"BGR","QGDP","VOLIDX","IDX","Q","2013-Q4",94.7,
"BGR","QGDP","VOLIDX","IDX","Q","2014-Q1",94.9,
"BGR","QGDP","VOLIDX","IDX","Q","2014-Q2",95.7,
"BGR","QGDP","VOLIDX","IDX","Q","2014-Q3",96.3,
"BGR","QGDP","VOLIDX","IDX","Q","2014-Q4",97.3,
"BGR","QGDP","VOLIDX","IDX","Q","2015-Q1",98.4,
"BGR","QGDP","VOLIDX","IDX","Q","2015-Q2",99.2,
"BGR","QGDP","VOLIDX","IDX","Q","2015-Q3",100.5,
"BGR","QGDP","VOLIDX","IDX","Q","2015-Q4",101.3,
"BGR","QGDP","VOLIDX","IDX","Q","2016-Q1",102.3,
"BGR","QGDP","VOLIDX","IDX","Q","2016-Q2",103.3,
"BGR","QGDP","VOLIDX","IDX","Q","2016-Q3",103.9,
"BGR","QGDP","VOLIDX","IDX","Q","2016-Q4",105.1,
"BGR","QGDP","VOLIDX","IDX","Q","2017-Q1",106,
"BGR","QGDP","VOLIDX","IDX","Q","2017-Q2",106.9,
"BGR","QGDP","VOLIDX","IDX","Q","2017-Q3",107.7,
"BGR","QGDP","VOLIDX","IDX","Q","2017-Q4",108.5,
"BGR","QGDP","VOLIDX","IDX","Q","2018-Q1",109.2,
"BGR","QGDP","VOLIDX","IDX","Q","2018-Q2",110.2,
"BGR","QGDP","VOLIDX","IDX","Q","2018-Q3",111.3,
"BGR","QGDP","VOLIDX","IDX","Q","2018-Q4",112.3,
"BGR","QGDP","VOLIDX","IDX","Q","2019-Q1",113.7,
"BGR","QGDP","VOLIDX","IDX","Q","2019-Q2",114.4,
"BGR","QGDP","VOLIDX","IDX","Q","2019-Q3",115,
"BGR","QGDP","VOLIDX","IDX","Q","2019-Q4",115.8,
"BGR","QGDP","VOLIDX","IDX","Q","2020-Q1",116.3,"P"
"BGR","QGDP","VOLIDX","IDX","Q","2020-Q2",104.6,"P"
"BGR","QGDP","VOLIDX","IDX","Q","2020-Q3",109,"P"
"BGR","QGDP","VOLIDX","IDX","Q","2020-Q4",111.4,"P"
"ROU","QGDP","VOLIDX","IDX","Q","2000-Q1",57.6,
"ROU","QGDP","VOLIDX","IDX","Q","2000-Q2",58.4,
"ROU","QGDP","VOLIDX","IDX","Q","2000-Q3",57.4,
"ROU","QGDP","VOLIDX","IDX","Q","2000-Q4",57.8,
"ROU","QGDP","VOLIDX","IDX","Q","2001-Q1",59.4,
"ROU","QGDP","VOLIDX","IDX","Q","2001-Q2",59.9,
"ROU","QGDP","VOLIDX","IDX","Q","2001-Q3",61.1,
"ROU","QGDP","VOLIDX","IDX","Q","2001-Q4",61.6,
"ROU","QGDP","VOLIDX","IDX","Q","2002-Q1",63,
"ROU","QGDP","VOLIDX","IDX","Q","2002-Q2",63.6,
"ROU","QGDP","VOLIDX","IDX","Q","2002-Q3",63.9,
"ROU","QGDP","VOLIDX","IDX","Q","2002-Q4",65,
"ROU","QGDP","VOLIDX","IDX","Q","2003-Q1",63.9,
"ROU","QGDP","VOLIDX","IDX","Q","2003-Q2",64.8,
"ROU","QGDP","VOLIDX","IDX","Q","2003-Q3",66.2,
"ROU","QGDP","VOLIDX","IDX","Q","2003-Q4",66.3,
"ROU","QGDP","VOLIDX","IDX","Q","2004-Q1",69.4,
"ROU","QGDP","VOLIDX","IDX","Q","2004-Q2",70.7,
"ROU","QGDP","VOLIDX","IDX","Q","2004-Q3",73.1,
"ROU","QGDP","VOLIDX","IDX","Q","2004-Q4",74.2,
"ROU","QGDP","VOLIDX","IDX","Q","2005-Q1",74.5,
"ROU","QGDP","VOLIDX","IDX","Q","2005-Q2",74.2,
"ROU","QGDP","VOLIDX","IDX","Q","2005-Q3",75.6,
"ROU","QGDP","VOLIDX","IDX","Q","2005-Q4",77.5,
"ROU","QGDP","VOLIDX","IDX","Q","2006-Q1",78.8,
"ROU","QGDP","VOLIDX","IDX","Q","2006-Q2",81.5,
"ROU","QGDP","VOLIDX","IDX","Q","2006-Q3",82.1,
"ROU","QGDP","VOLIDX","IDX","Q","2006-Q4",83.2,
"ROU","QGDP","VOLIDX","IDX","Q","2007-Q1",84.7,
"ROU","QGDP","VOLIDX","IDX","Q","2007-Q2",86.5,
"ROU","QGDP","VOLIDX","IDX","Q","2007-Q3",87.3,
"ROU","QGDP","VOLIDX","IDX","Q","2007-Q4",90.2,
"ROU","QGDP","VOLIDX","IDX","Q","2008-Q1",94.4,
"ROU","QGDP","VOLIDX","IDX","Q","2008-Q2",96,
"ROU","QGDP","VOLIDX","IDX","Q","2008-Q3",96.2,
"ROU","QGDP","VOLIDX","IDX","Q","2008-Q4",94.5,
"ROU","QGDP","VOLIDX","IDX","Q","2009-Q1",90.7,
"ROU","QGDP","VOLIDX","IDX","Q","2009-Q2",90,
"ROU","QGDP","VOLIDX","IDX","Q","2009-Q3",90.2,
"ROU","QGDP","VOLIDX","IDX","Q","2009-Q4",90.1,
"ROU","QGDP","VOLIDX","IDX","Q","2010-Q1",87.6,
"ROU","QGDP","VOLIDX","IDX","Q","2010-Q2",87.3,
"ROU","QGDP","VOLIDX","IDX","Q","2010-Q3",86.1,
"ROU","QGDP","VOLIDX","IDX","Q","2010-Q4",87.1,
"ROU","QGDP","VOLIDX","IDX","Q","2011-Q1",88.1,
"ROU","QGDP","VOLIDX","IDX","Q","2011-Q2",87.9,
"ROU","QGDP","VOLIDX","IDX","Q","2011-Q3",89.5,
"ROU","QGDP","VOLIDX","IDX","Q","2011-Q4",88.6,
"ROU","QGDP","VOLIDX","IDX","Q","2012-Q1",89.7,
"ROU","QGDP","VOLIDX","IDX","Q","2012-Q2",90.6,
"ROU","QGDP","VOLIDX","IDX","Q","2012-Q3",90.3,
"ROU","QGDP","VOLIDX","IDX","Q","2012-Q4",90.8,
"ROU","QGDP","VOLIDX","IDX","Q","2013-Q1",91.7,
"ROU","QGDP","VOLIDX","IDX","Q","2013-Q2",93,
"ROU","QGDP","VOLIDX","IDX","Q","2013-Q3",94.1,
"ROU","QGDP","VOLIDX","IDX","Q","2013-Q4",95.2,
"ROU","QGDP","VOLIDX","IDX","Q","2014-Q1",95.8,
"ROU","QGDP","VOLIDX","IDX","Q","2014-Q2",96.2,
"ROU","QGDP","VOLIDX","IDX","Q","2014-Q3",97.6,
"ROU","QGDP","VOLIDX","IDX","Q","2014-Q4",98.4,
"ROU","QGDP","VOLIDX","IDX","Q","2015-Q1",98.9,
"ROU","QGDP","VOLIDX","IDX","Q","2015-Q2",98.9,
"ROU","QGDP","VOLIDX","IDX","Q","2015-Q3",100.5,
